XOXO*X*X
*XO*X**O
OO**OXOO
**X*O**O
XXX**XOX
X*X*O*OX
XX**XX*O
XXOXX**O
Node,Depth,Value,Alpha,Beta
a2,2,175,175,200
f6,3,156,175,200
a2,2,175,175,200
d7,3,162,175,200
a2,2,175,175,200
g7,3,125,175,200
a2,2,175,175,200
a8,3,256,175,200
a2,2,256,175,200
f4,1,200,54,200
g2,2,-Infinity,54,200
e1,3,129,54,200
g2,2,129,129,200
a2,3,95,129,200
g2,2,129,129,200
d2,3,108,129,200
g2,2,129,129,200
f2,3,121,129,200
g2,2,129,129,200
c3,3,110,129,200
g2,2,129,129,200
d3,3,115,129,200
g2,2,129,129,200
b4,3,100,129,200
g2,2,129,129,200
d4,3,111,129,200
g2,2,129,129,200
g4,3,122,129,200
g2,2,129,129,200
d5,3,85,129,200
g2,2,129,129,200
e5,3,127,129,200
g2,2,129,129,200
f6,3,110,129,200
g2,2,129,129,200
d7,3,116,129,200
g2,2,129,129,200
g7,3,79,129,200
g2,2,129,129,200
a8,3,210,129,200
g2,2,210,129,200
f4,1,200,54,200
d3,2,-Infinity,54,200
e1,3,113,54,200
d3,2,113,113,200
d2,3,92,113,200
d3,2,113,113,200
c3,3,118,113,200
d3,2,118,118,200
a4,3,95,118,200
d3,2,118,118,200
b4,3,84,118,200
d3,2,118,118,200
d4,3,95,118,200
d3,2,118,118,200
d5,3,103,118,200
d3,2,118,118,200
e5,3,111,118,200
d3,2,118,118,200
f6,3,94,118,200
d3,2,118,118,200
d7,3,100,118,200
d3,2,118,118,200
g7,3,63,118,200
d3,2,118,118,200
a8,3,194,118,200
d3,2,194,194,200
f4,1,194,54,194
a4,2,-Infinity,54,194
e1,3,101,54,194
a4,2,101,101,194
a2,3,67,101,194
a4,2,101,101,194
d2,3,80,101,194
a4,2,101,101,194
c3,3,82,101,194
a4,2,101,101,194
d3,3,95,101,194
a4,2,101,101,194
b4,3,72,101,194
a4,2,101,101,194
d4,3,83,101,194
a4,2,101,101,194
d5,3,91,101,194
a4,2,101,101,194
e5,3,99,101,194
a4,2,101,101,194
f6,3,82,101,194
a4,2,101,101,194
d7,3,88,101,194
a4,2,101,101,194
g7,3,51,101,194
a4,2,101,101,194
f4,1,101,54,101
g4,2,-Infinity,54,101
e1,3,104,54,101
g4,2,104,54,101
f4,1,101,54,101
d5,2,-Infinity,54,101
e1,3,111,54,101
d5,2,111,54,101
f4,1,101,54,101
